GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
javaparser-core-testing,com.github.javaparser.ast.expr,NormalAnnotationExpr,110,66,14,2,26,20,17,8,9,8
javaparser-core-testing,com.github.javaparser.ast.expr,IntegerLiteralExpr,27,99,1,15,8,24,6,17,5,10
javaparser-core-testing,com.github.javaparser.ast.expr,EnclosedExpr,46,65,6,2,13,22,9,10,5,10
javaparser-core-testing,com.github.javaparser.ast.expr,Name,63,128,14,8,18,34,12,18,4,15
javaparser-core-testing,com.github.javaparser.ast.expr,SingleMemberAnnotationExpr,44,68,6,2,13,21,9,9,5,9
javaparser-core-testing,com.github.javaparser.ast.expr,ArrayAccessExpr,70,90,10,4,21,27,14,9,7,9
javaparser-core-testing,com.github.javaparser.ast.expr,CastExpr,42,118,4,10,12,36,9,14,5,11
javaparser-core-testing,com.github.javaparser.ast.expr,UnaryExpr.Operator,2,122,1,1,0,16,1,5,0,5
javaparser-core-testing,com.github.javaparser.ast.expr,DoubleLiteralExpr,25,44,0,0,8,15,6,8,6,8
javaparser-core-testing,com.github.javaparser.ast.expr,PatternExpr,132,124,22,6,34,36,22,11,8,11
javaparser-core-testing,com.github.javaparser.ast.expr,ArrayCreationExpr,155,183,27,9,39,45,25,17,9,15
javaparser-core-testing,com.github.javaparser.ast.expr,ConditionalExpr,99,124,18,6,27,36,20,11,8,11
javaparser-core-testing,com.github.javaparser.ast.expr,TextBlockLiteralExpr,27,169,0,16,9,25,7,24,7,16
javaparser-core-testing,com.github.javaparser.ast.expr,ObjectCreationExpr,290,207,59,15,65,58,44,21,12,16
javaparser-core-testing,com.github.javaparser.ast.expr,SwitchExpr,113,96,18,4,29,28,19,10,8,10
javaparser-core-testing,com.github.javaparser.ast.expr,TypeExpr,51,56,6,2,16,18,11,7,7,7
javaparser-core-testing,com.github.javaparser.ast.expr,ThisExpr,85,58,13,3,24,20,16,10,9,9
javaparser-core-testing,com.github.javaparser.ast.expr,VariableDeclarationExpr,285,151,31,9,49,43,30,17,13,14
javaparser-core-testing,com.github.javaparser.ast.expr,LambdaExpr,105,190,15,11,26,49,16,22,8,17
javaparser-core-testing,com.github.javaparser.ast.expr,ClassExpr,51,56,6,2,16,18,11,7,7,7
javaparser-core-testing,com.github.javaparser.ast.expr,MethodReferenceExpr,129,114,22,6,33,34,23,12,10,11
javaparser-core-testing,com.github.javaparser.ast.expr,LiteralStringValueExpr,28,31,1,1,10,10,8,3,7,3
javaparser-core-testing,com.github.javaparser.ast.expr,NameExpr,47,87,5,3,12,26,8,12,5,11
javaparser-core-testing,com.github.javaparser.ast.expr,MemberValuePair,68,90,10,4,18,27,11,9,4,9
javaparser-core-testing,com.github.javaparser.ast.expr,LiteralExpr,25,6,0,0,9,3,7,1,7,1
javaparser-core-testing,com.github.javaparser.ast.expr,SimpleName,2,64,1,1,1,20,1,10,0,10
javaparser-core-testing,com.github.javaparser.ast.expr,SuperExpr,80,56,13,3,24,19,16,9,9,8
javaparser-core-testing,com.github.javaparser.ast.expr,MethodCallExpr,272,231,54,16,57,61,44,25,14,20
javaparser-core-testing,com.github.javaparser.ast.expr,BooleanLiteralExpr,22,54,0,2,7,18,5,10,5,9
javaparser-core-testing,com.github.javaparser.ast.expr,StringLiteralExpr,23,42,0,0,7,15,5,9,5,9
javaparser-core-testing,com.github.javaparser.ast.expr,AnnotationExpr,67,37,6,2,20,12,14,3,10,3
javaparser-core-testing,com.github.javaparser.ast.expr,ArrayInitializerExpr,87,63,13,3,21,21,14,9,7,8
javaparser-core-testing,com.github.javaparser.ast.expr,Expression,950,29,22,2,165,12,168,8,157,7
javaparser-core-testing,com.github.javaparser.ast.expr,BinaryExpr.Operator,32,232,11,1,11,26,11,4,0,4
javaparser-core-testing,com.github.javaparser.ast.expr,LongLiteralExpr,29,123,2,18,9,27,8,18,6,10
javaparser-core-testing,com.github.javaparser.ast.expr,BinaryExpr,54,135,9,7,17,39,11,15,5,13
javaparser-core-testing,com.github.javaparser.ast.expr,UnaryExpr,47,100,6,6,15,29,10,14,6,12
javaparser-core-testing,com.github.javaparser.ast.expr,MarkerAnnotationExpr,19,37,0,0,6,13,5,7,5,7
javaparser-core-testing,com.github.javaparser.ast.expr,AssignExpr.Operator,32,155,11,1,11,19,11,4,0,4
javaparser-core-testing,com.github.javaparser.ast.expr,NullLiteralExpr,19,22,0,0,6,9,5,5,5,5
javaparser-core-testing,com.github.javaparser.ast.expr,FieldAccessExpr,159,136,31,7,36,40,27,15,9,14
javaparser-core-testing,com.github.javaparser.ast.expr,InstanceOfExpr,122,132,21,9,36,39,23,14,10,12
javaparser-core-testing,com.github.javaparser.ast.expr,AssignExpr,61,130,10,6,19,38,13,14,6,13
javaparser-core-testing,com.github.javaparser.ast.expr,CharLiteralExpr,34,39,0,0,10,13,7,8,7,8
javaparser-core-testing,com.github.javaparser.ast.validator,TypedValidator.new Processor() {...},6,23,0,0,0,3,1,3,1,3
javaparser-core-testing,com.github.javaparser.ast.validator,RecordAsTypeIdentifierNotAllowed,13,53,4,8,2,13,3,7,0,4
javaparser-core-testing,com.github.javaparser.ast.validator,VisitorValidator,0,8,0,0,0,3,0,2,0,2
javaparser-core-testing,com.github.javaparser.ast.validator,ProblemReporter,0,28,0,0,0,7,0,3,0,3
javaparser-core-testing,com.github.javaparser.ast.validator,TreeVisitorValidator,0,28,0,2,0,8,0,3,0,2
javaparser-core-testing,com.github.javaparser.ast.validator,ReservedKeywordValidator,7,45,1,3,1,11,1,4,0,3
javaparser-core-testing,com.github.javaparser.ast.validator,SingleNodeTypeValidator,0,38,0,2,0,8,0,4,0,3
javaparser-core-testing,com.github.javaparser.ast.validator,SimpleValidator,0,16,0,2,0,5,0,3,0,2
javaparser-core-testing,com.github.javaparser.ast.validator,Validators,8,50,1,1,2,13,2,6,1,6
javaparser-core-testing,com.github.javaparser.ast.validator,TypedValidator,0,5,0,0,0,1,0,1,0,1
javaparser-core-testing,com.github.javaparser.resolution.types.parametrization,ResolvedTypeParameterValueProvider,56,0,14,0,13,0,8,0,1,0
javaparser-core-testing,com.github.javaparser.resolution.types.parametrization,ResolvedTypeParametersMap,158,0,14,0,31,0,19,0,12,0
javaparser-core-testing,com.github.javaparser.resolution.types.parametrization,ResolvedTypeParametersMap.Builder,60,0,0,0,15,0,4,0,4,0
javaparser-core-testing,com.github.javaparser.resolution.model.typesystem,LazyType,101,0,2,0,25,0,22,0,21,0
javaparser-core-testing,com.github.javaparser.resolution.model.typesystem,ReferenceTypeImpl,417,0,70,0,95,0,56,0,21,0
javaparser-core-testing,com.github.javaparser.resolution.model.typesystem,NullType,20,0,0,0,7,0,7,0,7,0
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,NoUnderscoresInIntegerLiteralsValidator,8,23,0,2,3,7,1,4,1,3
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,NoBinaryIntegerLiteralsValidator,8,24,0,2,3,7,1,4,1,3
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,VarValidator,15,181,5,29,5,43,5,20,0,8
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,UnderscoreKeywordValidator,0,34,0,2,0,10,0,5,0,4
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,CommonValidators,0,181,0,28,0,24,0,23,0,9
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,RecordDeclarationValidator,0,103,0,8,0,19,0,13,0,9
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations.chunks,ModifierValidator,0,886,0,52,0,107,0,47,0,21
javaparser-core-testing,com.github.javaparser.printer.configuration,Indentation,14,68,0,2,1,23,1,9,1,8
javaparser-core-testing,com.github.javaparser.printer.configuration,Indentation.IndentType,0,60,0,0,0,10,0,4,0,4
javaparser-core-testing,com.github.javaparser.printer.configuration,DefaultPrinterConfiguration.ConfigOption,18,158,1,1,1,20,1,3,0,3
javaparser-core-testing,com.github.javaparser.printer.configuration,DefaultPrinterConfiguration,8,104,0,0,2,9,2,5,2,5
javaparser-core-testing,com.github.javaparser.printer.configuration,DefaultConfigurationOption,26,119,3,11,3,24,4,14,1,10
javaparser-core-testing,com.github.javaparser.printer.configuration,PrettyPrinterConfiguration,363,0,16,0,51,0,42,0,34,0
javaparser-core-testing,com.github.javaparser.printer,DotPrinter,0,332,0,18,0,43,0,14,0,5
javaparser-core-testing,com.github.javaparser.printer,DefaultPrettyPrinter,0,55,0,0,0,16,0,9,0,9
javaparser-core-testing,com.github.javaparser.printer,SourcePrinter,51,353,7,19,11,75,9,24,2,17
javaparser-core-testing,com.github.javaparser.printer,DefaultPrettyPrinterVisitor,1212,4135,138,342,276,963,126,250,27,109
javaparser-core-testing,com.github.javaparser.printer,PrettyPrinter,51,0,2,0,16,0,7,0,6,0
javaparser-core-testing,com.github.javaparser.printer,ConcreteSyntaxModel,34,4778,3,7,3,116,5,13,2,11
javaparser-core-testing,com.github.javaparser.printer,PrettyPrintVisitor,5287,0,480,0,1225,0,376,0,136,0
javaparser-core-testing,com.github.javaparser.printer,YamlPrinter,1,325,1,21,0,41,1,16,0,6
javaparser-core-testing,com.github.javaparser.printer,XmlPrinter,9,220,1,15,2,39,2,12,1,5
javaparser-core-testing,com.github.javaparser.ast.type,PrimitiveType.Primitive,41,119,4,0,7,15,6,3,4,3
javaparser-core-testing,com.github.javaparser.ast.type,ArrayType,55,271,6,20,11,63,11,28,5,21
javaparser-core-testing,com.github.javaparser.ast.type,UnionType,130,61,14,2,30,19,20,8,12,8
javaparser-core-testing,com.github.javaparser.ast.type,WildcardType,201,121,34,6,49,32,33,14,15,12
javaparser-core-testing,com.github.javaparser.ast.type,VarType,151,31,20,0,39,11,22,7,12,7
javaparser-core-testing,com.github.javaparser.ast.type,UnknownType,38,32,1,1,10,12,9,7,8,7
javaparser-core-testing,com.github.javaparser.ast.type,Type,329,65,12,4,61,21,54,11,48,9
javaparser-core-testing,com.github.javaparser.ast.type,VoidType,24,35,0,0,9,11,8,7,8,7
javaparser-core-testing,com.github.javaparser.ast.type,ArrayType.ArrayBracketPair,0,49,0,0,0,15,0,7,0,7
javaparser-core-testing,com.github.javaparser.ast.type,PrimitiveType,60,123,1,3,15,30,13,18,12,17
javaparser-core-testing,com.github.javaparser.ast.type,IntersectionType,109,63,13,3,23,21,16,10,9,9
javaparser-core-testing,com.github.javaparser.ast.type,TypeParameter,181,112,18,4,37,31,25,11,14,11
javaparser-core-testing,com.github.javaparser.ast.type,ArrayType.Origin,0,24,0,0,0,3,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.type,ReferenceType,33,7,0,0,11,3,8,1,8,1
javaparser-core-testing,com.github.javaparser.ast.type,ClassOrInterfaceType,193,309,29,17,38,71,26,32,8,27
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java11PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java17PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java14PreviewValidator,0,28,0,0,0,7,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java8Validator,0,58,0,6,0,13,0,6,0,3
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java13Validator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java12Validator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java14Validator,0,32,0,0,0,7,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java9Validator,6,60,1,5,1,11,1,4,0,2
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java17Validator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java11Validator,0,20,0,0,0,4,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java10PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java13PreviewValidator,0,23,0,0,0,6,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java16PreviewValidator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_2Validator,0,29,0,0,0,6,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_4Validator,0,8,0,0,0,3,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java10Validator,0,18,0,0,0,4,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java6Validator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java15Validator,0,8,0,0,0,3,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java16Validator,0,23,0,0,0,6,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java5Validator,0,152,0,12,0,31,0,12,0,6
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_0Validator,25,486,1,21,0,61,6,39,5,29
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_3Validator,0,3,0,0,0,2,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java1_1Validator,0,42,0,4,0,8,0,5,0,3
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java15PreviewValidator,0,23,0,0,0,6,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java12PreviewValidator,0,13,0,0,0,4,0,1,0,1
javaparser-core-testing,com.github.javaparser.ast.validator.language_level_validations,Java7Validator,0,98,1,11,0,19,1,8,0,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation.changes,NoChange,0,7,0,0,0,2,0,2,0,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation.changes,PropertyChange,3,29,0,2,1,10,1,5,1,4
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation.changes,ListAdditionChange,21,59,2,4,3,16,2,3,0,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation.changes,ListRemovalChange,21,55,2,4,3,15,2,3,0,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation.changes,ListReplacementChange,21,60,2,4,3,16,2,3,0,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation.changes,Change,18,50,1,8,1,5,1,7,0,2
javaparser-core-testing,com.github.javaparser.resolution,MethodUsage,489,0,36,0,91,0,42,0,24,0
javaparser-core-testing,com.github.javaparser.resolution,Context,283,0,28,0,85,0,41,0,27,0
javaparser-core-testing,com.github.javaparser.resolution,Navigator,453,0,56,0,93,0,62,0,34,0
javaparser-core-testing,com.github.javaparser.resolution,UnsolvedSymbolException,79,0,2,0,13,0,7,0,6,0
javaparser-core-testing,com.github.javaparser.resolution,TypeSolver,40,0,4,0,10,0,7,0,5,0
javaparser-core-testing,com.github.javaparser.resolution,MethodAmbiguityException,4,0,0,0,2,0,1,0,1,0
javaparser-core-testing,com.github.javaparser.printer.configuration.imports,EclipseImportOrderingStrategy,3,148,0,14,1,34,1,10,1,3
javaparser-core-testing,com.github.javaparser.printer.configuration.imports,IntelliJImportOrderingStrategy,3,92,1,9,1,22,2,7,1,3
javaparser-core-testing,com.github.javaparser.printer.configuration.imports,DefaultImportOrderingStrategy,3,31,0,4,1,9,1,6,1,4
javaparser-core-testing,com.github.javaparser.javadoc,Javadoc,64,186,6,16,10,38,11,14,5,9
javaparser-core-testing,com.github.javaparser.javadoc,JavadocBlockTag.Type,0,182,0,10,0,22,0,9,0,4
javaparser-core-testing,com.github.javaparser.javadoc,JavadocBlockTag,61,135,5,9,11,29,10,9,5,7
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementMatchers.new TextElementMatcher() {...},10,11,0,0,1,2,1,2,1,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.EmptyIterator,4,5,0,0,1,2,1,2,1,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Reshuffled,71,74,8,6,16,12,11,11,7,8
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Difference,521,2893,118,480,77,528,104,252,8,49
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,DifferenceElementCalculator,100,740,10,118,7,148,11,72,1,18
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TokenTextElement,8,125,1,7,2,32,3,25,2,22
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,RemovedGroup,19,302,12,30,6,63,12,29,0,20
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.SingleElementIterator,1,19,0,2,1,6,1,4,1,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.ComposedIterator,12,47,1,5,3,12,2,5,1,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.CascadingIterator,23,60,5,7,8,19,4,6,1,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Added,28,97,4,12,5,20,6,16,2,12
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalDifferenceCalculator,198,757,28,75,33,143,23,54,0,20
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Removed,50,103,5,13,7,33,6,18,2,13
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Difference.MatchClassification,0,70,0,0,0,6,0,3,0,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory.new TextElementIteratorsFactory.SingleElementIterator() {...},6,10,0,0,2,1,1,1,1,1
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Difference.EnforcingIndentationContext,0,12,0,0,0,4,0,1,0,1
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter.new DataKey() {...},0,3,0,0,0,1,0,1,0,1
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter.new TreeVisitor() {...},0,17,0,2,0,4,0,3,0,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalDifferenceCalculator.CalculatedSyntaxModel,12,45,0,4,1,7,1,7,1,5
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementIteratorsFactory,7,55,1,5,2,12,2,5,1,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElement,16,44,7,3,1,6,5,8,1,7
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingVisitor,4,23,0,0,2,8,1,4,1,4
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,PhantomNodeLogic.new AstObserverAdapter() {...},8,0,0,0,3,0,2,0,2,0
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalDifferenceCalculator.CsmChild,20,34,2,4,3,10,4,5,2,4
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,PhantomNodeLogic,99,0,20,0,14,0,15,0,5,0
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter.Observer,214,578,38,70,39,109,37,46,8,21
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,RemovedGroup.new Iterator() {...},0,40,1,3,0,4,1,4,0,3
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementMatcher,0,16,1,3,0,1,1,3,0,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Difference.ReadOnlyListIterator,28,31,0,0,7,8,7,5,7,5
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,NodeText,112,146,11,5,19,37,11,21,5,19
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,ChildTextElement,47,61,6,2,12,18,10,16,7,15
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,DifferenceElementCalculator.ChildPositionInfo,10,55,5,11,2,9,6,5,1,2
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,LexicalPreservingPrinter,177,811,22,109,29,174,23,74,3,25
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,DifferenceElement,0,21,0,0,0,5,0,5,0,5
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,TextElementMatchers,10,5,0,0,2,1,3,1,3,1
javaparser-core-testing,com.github.javaparser.printer.lexicalpreservation,Kept,46,93,8,8,10,28,10,14,2,14
javaparser-core-testing,com.github.javaparser,StringProvider,2,59,1,5,1,17,1,5,0,3
javaparser-core-testing,com.github.javaparser,GeneratedJavaParserTokenManager,2383,10138,688,1102,365,1351,505,693,4,50
javaparser-core-testing,com.github.javaparser,SimpleCharStream,14,43,0,0,4,13,2,6,2,6
javaparser-core-testing,com.github.javaparser,UnicodeEscapeProcessingProvider.PositionMapping,0,86,0,8,0,19,0,10,0,6
javaparser-core-testing,com.github.javaparser,UnicodeEscapeProcessingProvider,0,456,1,54,0,125,1,47,0,19
javaparser-core-testing,com.github.javaparser,JavaParserAdapter,3,244,0,2,1,35,1,32,1,31
javaparser-core-testing,com.github.javaparser,Problem,18,159,8,8,5,24,5,17,0,14
javaparser-core-testing,com.github.javaparser,Token,10,24,0,0,4,8,3,4,3,4
javaparser-core-testing,com.github.javaparser,JavaParserBuild,3,0,0,0,1,0,1,0,1,0
javaparser-core-testing,com.github.javaparser,ParseResult,0,82,1,9,0,20,1,12,0,8
